CustomerID,CountryRegionName,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,TotalChildren,BikeBuyer,AgeRange,log_YearlyIncome
25338,United States,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,9.506362568702965
25339,United States,Partial College,Clerical,M,M,1,1,0,Between 25 and 45,10.81253209407131
25340,Canada,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,9.429234909000977
25341,United States,Partial High School,Clerical,F,S,2,3,0,Between 25 and 45,9.650400124848845
25342,United States,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,9.910016194498828
25344,United States,High School,Clerical,M,M,1,1,0,Between 25 and 45,10.823710542937889
25345,United States,Partial High School,Clerical,F,S,2,3,0,Between 25 and 45,10.440740868137397
25346,United States,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,9.667385400057526
25347,Canada,Partial High School,Clerical,F,S,2,3,0,Between 25 and 45,10.677315698578214
25348,United States,High School,Skilled Manual,F,S,2,2,0,Between 25 and 45,10.78236713301211
25349,Canada,High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,10.54547300900014
25350,United States,Partial High School,Clerical,M,M,2,2,0,Between 25 and 45,10.33214821824748
25351,United States,Partial High School,Clerical,F,M,2,2,1,Between 25 and 45,9.870085875902097
25352,United States,Partial High School,Clerical,M,M,2,2,0,Between 25 and 45,9.829302654346751
25353,United States,Partial High School,Clerical,F,S,2,2,0,Between 25 and 45,9.280705634636746
25354,United States,Partial High School,Clerical,M,S,2,2,1,Between 25 and 45,10.238136699767878
25355,United States,Partial High School,Clerical,M,M,2,2,0,Between 25 and 45,10.169077378513093
25358,United States,Partial High School,Clerical,F,S,2,2,0,Between 25 and 45,9.998434029845082
25359,United States,High School,Skilled Manual,M,S,2,2,0,Between 25 and 45,10.709271214599578
25361,Canada,High School,Skilled Manual,F,S,2,2,0,Between 25 and 45,10.60549536152827
25362,United States,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.545367754151743
25363,Canada,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.562793524427303
25364,United States,High School,Skilled Manual,M,M,2,2,1,Between 25 and 45,10.859806363863356
25365,United States,High School,Skilled Manual,F,S,2,2,0,Between 25 and 45,10.407288561365155
25366,United States,Partial College,Clerical,M,M,1,1,0,Between 25 and 45,10.488018924717574
25368,United States,Partial College,Clerical,M,S,1,2,1,Between 25 and 45,11.04452055708819
25369,United States,Partial College,Clerical,M,S,1,2,0,Between 25 and 45,10.892080341165677
25370,United States,Partial College,Clerical,F,S,1,2,0,Between 25 and 45,10.947802037796388
25371,Canada,Graduate Degree,Skilled Manual,F,M,0,0,0,Between 25 and 45,11.02606047864908
25372,United States,Graduate Degree,Skilled Manual,F,M,0,1,0,Under 25,11.138595585792775
25373,United States,Graduate Degree,Skilled Manual,F,M,0,1,0,Under 25,11.090339630053647
25374,United States,Graduate Degree,Skilled Manual,F,S,0,1,0,Under 25,10.960670023107765
25375,United States,Graduate Degree,Skilled Manual,M,M,0,1,0,Between 25 and 45,11.126012202256591
25377,United States,Graduate Degree,Skilled Manual,F,M,0,1,0,Between 25 and 45,11.588246272769938
25379,United States,Bachelors ,Skilled Manual,F,M,0,1,1,Between 25 and 45,11.077207313691043
25380,United States,Graduate Degree,Skilled Manual,M,M,0,1,0,Between 25 and 45,11.681503003971924
25381,United States,Graduate Degree,Professional,M,S,0,1,1,Between 25 and 45,11.517992605303247
25382,United States,Graduate Degree,Professional,M,S,0,1,0,Between 25 and 45,11.610922939851465
25383,United States,Bachelors ,Skilled Manual,M,M,0,1,0,Between 25 and 45,11.267868560344127
25384,United States,Bachelors ,Skilled Manual,F,M,0,1,0,Between 25 and 45,10.751627915061572
25385,United States,Bachelors ,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.129833207713789
25386,United States,Bachelors ,Skilled Manual,F,M,1,1,0,Between 25 and 45,10.865630804592373
25387,United States,Graduate Degree,Professional,F,S,0,1,0,Between 25 and 45,11.496775757630534
25388,United States,Bachelors ,Skilled Manual,M,S,0,2,0,Between 25 and 45,11.545460416606641
25389,United States,Bachelors ,Skilled Manual,F,M,0,2,0,Between 25 and 45,11.186142138896258
25390,United States,Bachelors ,Skilled Manual,F,M,0,2,0,Between 25 and 45,10.979291701878228
25392,United States,Bachelors ,Skilled Manual,M,S,0,2,1,Between 25 and 45,11.424695163575814
25393,Canada,Graduate Degree,Professional,M,M,0,1,0,Between 25 and 45,11.690577804582578
25394,United States,Graduate Degree,Professional,M,M,0,1,0,Between 25 and 45,11.654034325930109
25395,United States,Graduate Degree,Professional,F,S,0,1,0,Between 25 and 45,11.434444869896579
25396,United States,Graduate Degree,Professional,M,S,0,3,1,Between 25 and 45,11.634390602251404
25397,United States,Graduate Degree,Professional,M,M,0,3,0,Between 25 and 45,11.676616207626706
25398,United States,Graduate Degree,Professional,M,S,0,3,0,Between 25 and 45,11.71185828756938
25399,United States,Graduate Degree,Professional,M,M,0,3,0,Between 25 and 45,11.56897493082125
25401,United States,Graduate Degree,Professional,M,M,0,1,1,Between 25 and 45,11.821571255097677
25402,United States,Graduate Degree,Professional,F,M,0,1,0,Between 25 and 45,11.52422142471208
25403,United States,Graduate Degree,Professional,F,S,0,1,0,Between 25 and 45,11.518330829628779
25405,United States,Bachelors ,Skilled Manual,M,M,1,2,0,Between 25 and 45,11.402842705940033
25406,United States,Bachelors ,Skilled Manual,F,M,1,2,0,Between 25 and 45,11.174399120112454
25407,United States,Bachelors ,Skilled Manual,M,S,1,2,0,Between 25 and 45,11.383443007191993
25408,Canada,Bachelors ,Skilled Manual,F,M,1,2,0,Between 25 and 45,11.307634110687353
25409,United States,Bachelors ,Skilled Manual,M,S,1,2,1,Between 25 and 45,11.403858087381076
25410,United States,Bachelors ,Skilled Manual,F,S,1,2,0,Between 25 and 45,11.327896245764677
25411,United States,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,10.815187764075905
25412,United States,Graduate Degree,Professional,M,S,0,2,1,Between 25 and 45,11.644418531619104
25413,United States,Graduate Degree,Professional,F,S,0,2,1,Between 25 and 45,11.459788366557099
25414,United States,Graduate Degree,Professional,F,M,0,4,1,Between 25 and 45,11.482156931298592
25415,United States,Graduate Degree,Professional,M,S,0,4,0,Between 25 and 45,11.592004631664135
25416,United States,Partial High School,Clerical,M,M,2,3,0,Over 55,9.989573501449257
25417,United States,Bachelors ,Skilled Manual,F,S,1,2,1,Between 25 and 45,11.100843513759758
25418,United States,Bachelors ,Skilled Manual,F,S,1,2,1,Between 25 and 45,10.895516355801455
25419,United States,Bachelors ,Skilled Manual,M,S,1,2,1,Between 25 and 45,11.263014337316546
25420,United States,Bachelors ,Skilled Manual,F,M,1,2,0,Between 25 and 45,10.978404647692702
25422,United States,Bachelors ,Skilled Manual,M,M,0,3,1,Between 25 and 45,11.825046459299028
25423,United States,Bachelors ,Skilled Manual,M,S,1,3,1,Between 25 and 45,11.780568082084283
25424,United States,Graduate Degree,Professional,M,S,0,0,1,Between 25 and 45,11.6211518700411
25425,United States,Graduate Degree,Professional,M,S,0,0,1,Between 25 and 45,11.648434899978378
25426,United States,Graduate Degree,Professional,M,S,0,4,0,Between 25 and 45,11.635081148873034
25427,United States,Graduate Degree,Professional,M,M,0,5,1,Between 25 and 45,11.550616162091854
25428,United States,Graduate Degree,Professional,F,S,2,5,1,Between 25 and 45,11.418142146350172
25429,United States,Graduate Degree,Professional,F,S,0,2,0,Between 25 and 45,11.753908934412769
25430,United States,Graduate Degree,Professional,F,M,0,3,0,Between 25 and 45,11.659058373918189
25431,United States,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,10.886726400141653
25432,United States,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.17686514350032
25433,Canada,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.140948323023046
25434,United States,Bachelors ,Skilled Manual,M,S,1,3,1,Between 25 and 45,11.18507396280923
25435,United States,Bachelors ,Skilled Manual,F,M,1,3,0,Between 25 and 45,10.931713141647238
25436,United States,Bachelors ,Skilled Manual,F,S,2,3,1,Between 25 and 45,10.841539776191796
25437,Canada,Bachelors ,Skilled Manual,M,M,2,3,1,Between 25 and 45,10.888389749837856
25438,United States,Bachelors ,Skilled Manual,F,S,2,3,0,Between 25 and 45,10.798493359052951
25439,United States,Bachelors ,Skilled Manual,F,M,3,3,0,Between 25 and 45,10.86997697994303
25441,United States,Bachelors ,Skilled Manual,F,M,1,4,1,Between 25 and 45,10.961468800673332
25442,France,Graduate Degree,Clerical,M,M,0,0,0,Between 25 and 45,11.0964246872418
25443,Germany,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,10.938769478837743
25444,Germany,Graduate Degree,Clerical,F,S,0,0,0,Between 25 and 45,10.96726682136399
25445,Germany,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,11.068168441173942
25446,United Kingdom,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,11.117866029575945
25449,Germany,Partial High School,Manual,M,S,0,4,1,Between 25 and 45,10.24220726169782
25450,Germany,Partial College,Manual,M,S,1,1,1,Between 25 and 45,10.153234085644872
25451,Germany,Partial College,Manual,M,S,1,1,1,Between 25 and 45,10.011758827819916
25452,France,Bachelors ,Clerical,F,M,0,1,0,Between 25 and 45,10.877518751046855
25453,United Kingdom,Bachelors ,Clerical,M,S,0,1,1,Between 25 and 45,10.937739082043848
25456,France,Partial High School,Manual,M,M,2,5,1,Between 25 and 45,9.33776566023142
25457,France,Partial High School,Manual,M,S,1,5,1,Between 25 and 45,9.897217939522532
25458,France,High School,Manual,M,M,1,1,0,Between 25 and 45,10.13491668343711
25459,Germany,High School,Manual,M,M,1,1,0,Between 25 and 45,10.279661156008894
25460,Germany,High School,Manual,F,M,0,2,0,Between 25 and 45,9.90218670680308
25461,France,Bachelors ,Clerical,M,S,0,0,0,Between 25 and 45,11.055040111914732
25462,Germany,Bachelors ,Clerical,M,S,0,0,0,Between 25 and 45,11.282631409627177
25463,France,High School,Manual,M,S,0,2,1,Between 25 and 45,10.019313118041719
25464,France,High School,Manual,M,M,0,2,1,Between 25 and 45,9.953467484841148
25465,United Kingdom,High School,Manual,F,M,0,2,0,Between 25 and 45,10.090133080810137
25466,France,Partial High School,Manual,F,S,2,4,1,Between 25 and 45,9.341719450032562
25467,United Kingdom,High School,Manual,M,M,0,2,1,Between 25 and 45,10.128189888314331
25468,Germany,High School,Manual,F,M,1,2,0,Between 25 and 45,10.077230753555211
25470,United Kingdom,High School,Manual,M,M,1,2,0,Between 25 and 45,9.947360886980098
25471,France,High School,Manual,M,M,2,2,0,Between 25 and 45,9.550733483340633
25472,Germany,Bachelors ,Skilled Manual,M,M,2,1,1,Between 25 and 45,10.954693718806967
25473,France,Bachelors ,Skilled Manual,F,M,2,1,0,Between 25 and 45,10.535105014302918
25474,United Kingdom,Partial High School,Manual,M,M,2,4,0,Between 25 and 45,9.856291117705153
25475,France,Partial High School,Manual,F,M,2,3,0,Between 25 and 45,9.332380997885208
25476,France,High School,Manual,F,M,2,2,0,Between 25 and 45,9.465757483840688
25477,United Kingdom,Bachelors ,Skilled Manual,F,M,1,1,0,Over 55,10.960739507360923
25478,France,Bachelors ,Professional,F,M,0,0,0,Between 25 and 45,11.156621880640408
25479,France,Bachelors ,Professional,M,M,0,0,0,Between 25 and 45,11.103828770628015
25480,United Kingdom,Bachelors ,Professional,M,S,0,0,1,Between 25 and 45,11.095256188023157
25481,United Kingdom,Graduate Degree,Skilled Manual,M,S,0,0,1,Between 25 and 45,11.810931560819657
25482,United Kingdom,Partial College,Clerical,M,S,1,1,1,Between 25 and 45,11.077794648906307
25483,France,Partial College,Clerical,M,S,1,2,0,Over 55,10.176297074865158
25484,France,Partial College,Clerical,F,M,0,2,0,Between 25 and 45,10.767284269446213
25485,France,Partial College,Clerical,M,M,1,2,1,Between 25 and 45,10.764561513772353
25486,Germany,Partial College,Clerical,M,S,1,2,1,Between 25 and 45,10.905570585295168
25487,Germany,Partial College,Clerical,F,M,2,2,0,Between 25 and 45,10.55323128448846
25488,United Kingdom,Bachelors ,Skilled Manual,F,M,0,1,0,Between 25 and 45,10.785393857548453
25489,United Kingdom,Bachelors ,Skilled Manual,M,M,0,1,0,Between 25 and 45,11.275809756089135
25490,France,Partial College,Clerical,M,M,2,2,1,Between 25 and 45,10.463674605839843
25491,France,Partial College,Clerical,F,S,2,2,0,Between 25 and 45,10.62252175404792
25492,Germany,Bachelors ,Skilled Manual,F,M,0,1,0,Between 25 and 45,10.620131509007471
25493,United Kingdom,Bachelors ,Skilled Manual,M,M,0,1,0,Between 25 and 45,11.037836929473661
25494,France,Partial College,Clerical,M,M,2,2,1,Between 25 and 45,10.600302996782498
25495,France,Partial College,Clerical,F,M,2,2,0,Between 25 and 45,10.367253014814716
25496,France,Partial College,Clerical,F,M,2,2,0,Between 25 and 45,10.55294404447134
25497,Germany,Bachelors ,Skilled Manual,M,M,0,1,0,Between 25 and 45,10.95008698975197
25498,Germany,Bachelors ,Skilled Manual,M,M,0,1,1,Between 25 and 45,11.01980877498501
25499,United Kingdom,Partial College,Clerical,F,M,2,3,1,Under 25,10.988930167155596
25500,United Kingdom,Partial College,Clerical,F,S,2,3,0,Under 25,10.775909987953623
25502,United Kingdom,Bachelors ,Skilled Manual,F,M,0,1,0,Between 25 and 45,10.70065685350242
25503,France,Partial College,Clerical,M,S,1,1,0,Between 25 and 45,10.886034080187349
25504,Germany,Partial College,Clerical,M,S,2,3,0,Under 25,10.942880481544266
25505,United Kingdom,Partial College,Clerical,M,M,3,4,0,Under 25,10.882997185231837
25506,United Kingdom,Partial College,Clerical,F,M,1,5,0,Under 25,10.820837723006973
25507,France,Partial College,Clerical,F,S,3,5,1,Under 25,10.871592443124456
25508,Germany,Partial College,Clerical,F,S,1,0,1,Under 25,11.101658558934227
25509,Germany,Partial College,Clerical,M,S,1,0,0,Under 25,10.86339317516243
25510,United Kingdom,Partial College,Clerical,M,S,1,0,0,Under 25,10.881851268608061
25511,United Kingdom,Partial College,Clerical,F,S,1,0,0,Under 25,10.769495006100515
25512,United Kingdom,High School,Manual,M,S,1,0,0,Under 25,9.992185007297415
25513,France,High School,Manual,F,S,1,0,0,Under 25,9.839109018599922
25514,France,High School,Manual,M,S,1,0,0,Under 25,9.50159106930499
25516,Germany,Partial High School,Manual,F,S,2,0,0,Under 25,9.510148624225804
25517,France,High School,Manual,F,S,1,0,0,Under 25,9.812084729062784
25518,France,High School,Manual,M,S,1,0,1,Under 25,9.664468652063627
25519,France,High School,Manual,F,S,1,0,0,Under 25,10.037450102199095
25521,Germany,Partial High School,Manual,M,S,1,0,0,Under 25,9.907877900837422
25524,Germany,Partial High School,Manual,M,M,2,0,0,Under 25,10.195783962538654
25525,Germany,Partial College,Clerical,F,M,1,0,0,Under 25,10.895256745586188
25526,Germany,Partial College,Clerical,M,S,1,0,0,Under 25,10.87714112179876
25527,France,Partial High School,Manual,M,S,2,2,0,Over 55,10.466041875887068
25528,Germany,Partial College,Clerical,F,S,1,0,0,Under 25,11.026727411028968
25529,Germany,Graduate Degree,Manual,M,S,0,1,1,Between 25 and 45,10.839306364217828
25530,Germany,Graduate Degree,Manual,M,S,0,1,0,Between 25 and 45,10.753638481905739
25531,United Kingdom,Graduate Degree,Clerical,F,M,0,5,0,Between 25 and 45,11.106940221615176
25533,Germany,Bachelors ,Manual,F,S,0,1,0,Between 25 and 45,10.093983937518093
25534,France,Graduate Degree,Clerical,M,M,0,1,0,Over 55,10.745916435811829
25537,United Kingdom,Graduate Degree,Clerical,M,S,0,1,0,Over 55,10.690512068687417
25538,France,Graduate Degree,Clerical,M,S,0,5,0,Between 25 and 45,11.197940709990439
25539,France,Graduate Degree,Clerical,M,M,0,5,1,Between 25 and 45,11.107510355612106
25540,France,Graduate Degree,Clerical,M,M,0,4,1,Between 25 and 45,10.93978107680498
25541,Germany,Bachelors ,Manual,M,M,0,1,0,Between 25 and 45,10.284386706699042
25542,France,Bachelors ,Manual,M,S,0,1,0,Between 25 and 45,10.579234218415905
25543,Germany,Partial College,Manual,M,M,0,2,0,Between 25 and 45,10.281889741094604
25544,United Kingdom,Bachelors ,Clerical,M,S,0,1,0,Between 25 and 45,10.090299014602934
25545,United Kingdom,Partial College,Manual,F,S,0,2,0,Between 25 and 45,10.12635106464302
25547,United Kingdom,Bachelors ,Clerical,F,S,0,1,0,Over 55,9.791773562906126
25548,Germany,Bachelors ,Clerical,F,S,0,1,0,Over 55,10.636408178080352
25549,France,Partial College,Manual,F,S,1,2,0,Over 55,10.271493062483911
25551,Germany,Partial College,Manual,M,M,0,1,0,Over 55,10.0036043438709
25552,Germany,Bachelors ,Clerical,F,S,0,1,0,Over 55,11.091422434164292
